task_complexity_score,brief_quality_score,scope_change_flag,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,rework_ratio,cost_ratio,efficiency,delivery_time,ai_complexity,error_rate,revisions_rate,profit_margin,profit_per_hour,revenue_per_hour,is_loss,sla_ratio,outcome_norm,rework_norm,quality_index,sla_ratio_norm,speed_index,client_Client_B,client_Client_C,client_Client_D,client_Client_E,client_Client_F,client_Client_G,client_Client_H,client_Client_I,client_Client_J,client_Client_K,client_Client_L,client_Client_M,client_Client_N,client_Client_O,client_Client_P,client_Client_Q,client_Client_R,client_Client_S,client_Client_T,client_Client_U,client_Client_V,client_Client_W,client_Client_X,client_Client_Y,client_Client_Z,client_Client_[,client_Client_\,client_tier_low,client_tier_mid,team_design,team_media,team_seo,task_type_article,task_type_design,task_type_development,task_type_release,task_type_report,task_type_ticket,seniority_mid,seniority_senior,deadline_pressure_low,deadline_pressure_medium,pricing_model_hourly,pricing_model_value_based,task_status_blocked,task_status_delivered,task_status_draft,task_status_in_progress,task_status_review,workflow_stage_client_review,workflow_stage_execution,workflow_stage_finalized,workflow_stage_qa,legacy_ai_flag_true,legacy_ai_flag_unknown,content_version_v1,content_version_v2,content_version_v3,content_version_v4,ai_group_15-30%,ai_group_30-50%,ai_group_50-75%,ai_group_75-100%
4,5.0,0,3.0,1,17.41,11.61,0.53,1,4,0,0.95,79.05,1033.59,1074.98,-41.3900000000001,0.05456634118322803,1.0400448920751943,0.6668581275129236,5,2.12,0.0,0.22975301550832855,-0.04004489207519433,-2.3773693279724353,59.36760482481332,1,1.6666666666666667,0.7697802197802197,0.00012538971244342508,0.7696548300677762,0.30303030303030304,0.696969696969697,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
4,1.0,0,5.0,0,10.58,5.29,0.68,1,1,0,0.0,65.35,758.1,1032.82,-274.7199999999999,0.0,1.3623796332937606,0.5,6,2.72,0.0,0.0945179584120983,-0.3623796332937606,-25.965973534971635,71.65406427221173,1,1.2,0.6192307692307691,0.0,0.6192307692307691,0.21818181818181817,0.7818181818181819,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
2,4.0,0,5.0,1,13.53,13.21,0.19,1,5,1,0.98,69.4,947.46,698.34,249.12,0.07243163340724317,0.7370654170096891,0.976348854397635,9,0.38,0.07390983000739099,0.36954915003695493,0.2629345829903109,18.412416851441243,70.02660753880266,0,1.8,0.6637362637362638,0.0001664429296119524,0.6635698208066518,0.32727272727272727,0.6727272727272727,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False
5,3.0,0,5.0,0,25.45,25.45,0.29,1,6,3,1.11,42.9,5735.45,1238.02,4497.43,0.043614931237721026,0.21585403063403918,1.0,9,1.45,0.11787819253438114,0.2357563850687623,0.7841459693659609,176.7163064833006,225.3614931237721,0,1.8,0.37252747252747254,0.00010022412292174271,0.37242724840455077,0.32727272727272727,0.6727272727272727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
4,4.0,0,5.0,1,56.8,47.02,0.34,1,2,1,1.81,68.57,1719.85,3234.57,-1514.7200000000005,0.03186619718309859,1.8807279704625406,0.8278169014084508,9,1.36,0.017605633802816902,0.035211267605633804,-0.8807279704625407,-26.667605633802825,30.279049295774648,1,1.8,0.6546153846153845,7.322633724033461e-05,0.6545421582781441,0.32727272727272727,0.6727272727272727,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
4,4.0,0,5.0,1,15.14,7.48,0.27,1,4,1,2.99,93.05,2151.16,1129.86,1021.3,0.1974900924702774,0.5252328975994347,0.4940554821664465,9,1.08,0.06605019815059444,0.2642007926023778,0.4747671024005653,67.45706737120211,142.08454425363274,0,1.8,0.9236263736263736,0.0004538186979061178,0.9231725549284674,0.32727272727272727,0.6727272727272727,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False
3,3.0,0,10.0,0,6.43,5.06,0.13,1,5,1,0.0,64.76,489.83,288.54,201.29,0.0,0.5890615111365168,0.7869362363919129,8,0.39,0.15552099533437014,0.7776049766718507,0.4109384888634832,31.304821150855364,76.17884914463453,0,0.8,0.6127472527472528,0.0,0.6127472527472528,0.14545454545454548,0.8545454545454545,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
5,1.0,1,10.0,0,7.69,6.16,0.81,1,6,0,0.0,64.52,500.99,458.65,42.34000000000003,0.0,0.9154873350765483,0.801040312093628,2,4.050000000000001,0.0,0.7802340702210663,0.08451266492345162,5.5058517555266615,65.148244473342,0,0.2,0.61010989010989,0.0,0.61010989010989,0.03636363636363637,0.9636363636363636,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
2,5.0,0,5.0,1,8.53,8.07,0.0,0,2,1,0.65,77.1,881.88,494.48,387.4,0.07620164126611959,0.5607112078740872,0.9460726846424385,9,0.16,0.1172332942555686,0.2344665885111372,0.4392887921259128,45.41617819460727,103.38569753810083,0,1.8,0.7483516483516482,0.00017510614930166227,0.7481765422023466,0.32727272727272727,0.6727272727272727,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,2.0,0,3.0,1,20.29,15.24,0.45,1,2,0,8.95,59.44,1214.93,1559.18,-344.25,0.44110399211434204,1.283349658004988,0.7511089206505668,5,1.35,0.0,0.09857072449482504,-0.2833496580049879,-16.96648595367176,59.8782651552489,1,1.6666666666666667,0.5542857142857143,0.0010136267436942376,0.5532720875420201,0.30303030303030304,0.696969696969697,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
3,5.0,0,7.0,0,6.95,5.4,0.31,1,4,1,1.53,69.4,418.68,453.83,-35.14999999999998,0.22014388489208633,1.0839543326645649,0.7769784172661871,8,0.9299999999999999,0.14388489208633093,0.5755395683453237,-0.08395433266456477,-5.057553956834529,60.24172661870504,1,1.1428571428571428,0.6637362637362638,0.000505875560358841,0.663230388175905,0.20779220779220778,0.7922077922077922,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3,2.0,0,3.0,0,8.91,4.02,0.6,1,3,0,4.74,69.66,1395.38,339.02,1056.36,0.531986531986532,0.24295890725107136,0.4511784511784511,5,1.7999999999999998,0.0,0.3367003367003367,0.7570410927489285,118.55892255892255,156.60830527497194,0,1.6666666666666667,0.6665934065934066,0.0012224685918664714,0.6653709380015401,0.30303030303030304,0.696969696969697,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
5,5.0,0,7.0,0,12.22,10.75,0.21,1,2,3,0.87,66.2,822.57,946.36,-123.78999999999996,0.07119476268412438,1.1504917514618815,0.8797054009819967,6,1.05,0.2454991816693944,0.1636661211129296,-0.15049175146188162,-10.130114566284776,67.31342062193126,1,0.8571428571428571,0.6285714285714286,0.0001636006854566997,0.6284078278859718,0.15584415584415584,0.8441558441558441,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
4,4.0,0,2.0,1,0.25,5.27,0.33,1,1,0,2.29,78.5,2486.45,9121.318294097338,-6634.868294097339,9.16,3.6684101003830114,21.08,4,1.32,0.0,4.0,-2.6684101003830114,-26539.473176389354,9945.8,1,2.0,0.7637362637362637,0.021049052237623878,0.7426872114986398,0.36363636363636365,0.6363636363636364,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
3,2.0,1,7.0,0,11.2,8.29,0.83,1,2,2,1.81,44.62,456.01,473.1,-17.090000000000032,0.16160714285714287,1.0374772483059582,0.7401785714285714,9,2.4899999999999998,0.17857142857142858,0.17857142857142858,-0.03747724830595827,-1.52589285714286,40.715178571428574,1,1.2857142857142858,0.3914285714285714,0.000371362138861697,0.3910572092897097,0.2337662337662338,0.7662337662337662,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
3,4.0,0,10.0,0,9.33,7.25,0.19,1,5,1,0.87,67.72,600.47,560.97,39.5,0.0932475884244373,0.9342181957466651,0.7770632368703109,4,0.5700000000000001,0.10718113612004287,0.5359056806002144,0.06578180425333488,4.233654876741693,64.35905680600214,0,0.4,0.6452747252747253,0.0002142765676614009,0.6450604487070639,0.07272727272727274,0.9272727272727272,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
4,3.0,0,7.0,0,18.67,11.31,0.33,1,2,4,2.51,46.33,941.62,787.25,154.37,0.13444027852169252,0.8360591321339819,0.6057846813069094,7,1.32,0.2142474558114622,0.1071237279057311,0.16394086786601814,8.268344938403857,50.434922335297266,0,1.0,0.41021978021978023,0.0003089345464458307,0.4099108456733344,0.18181818181818182,0.8181818181818181,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
3,3.0,0,3.0,0,14.88,-0.61,0.0,0,1,0,2.06,68.87,1215.88,848.42,367.46000000000015,0.13844086021505375,0.6977826759219659,-0.04099462365591398,3,0.24,0.0,0.06720430107526881,0.3022173240780341,24.694892473118287,81.71236559139786,0,1.0,0.657912087912088,0.00031812760900526763,0.6575939603030827,0.18181818181818182,0.8181818181818181,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
3,4.0,0,3.0,1,8.94,8.4,0.19,1,3,2,2.18,69.4,1162.69,365.42,797.27,0.24384787472035796,0.31428841737694485,0.9395973154362417,9,0.5700000000000001,0.2237136465324385,0.33557046979865773,0.6857115826230551,89.18008948545861,130.05480984340045,0,3.0,0.6637362637362638,0.0005603457044784255,0.6631759180317854,0.5454545454545454,0.4545454545454546,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
3,2.0,0,5.0,1,6.95,3.02,0.53,1,2,3,5.95,43.57,1015.65,390.35,625.3,0.8561151079136691,0.3843351548269581,0.43453237410071943,9,1.59,0.4316546762589928,0.28776978417266186,0.6156648451730419,89.97122302158273,146.136690647482,0,1.8,0.3798901098901099,0.001967293845839937,0.37792281604426997,0.32727272727272727,0.6727272727272727,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
2,1.0,0,7.0,0,12.32,10.12,0.46,1,5,2,1.94,46.4,1190.52,470.83,719.69,0.15746753246753245,0.3954826462386184,0.8214285714285714,4,0.92,0.16233766233766234,0.40584415584415584,0.6045173537613816,58.416396103896105,96.63311688311688,0,0.5714285714285714,0.41098901098901097,0.00036184959788633454,0.41062716139112465,0.10389610389610389,0.8961038961038961,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
